icao24,origin_country,pos_time,longitude,latitude,velocity,retrieved_time,pos_date,pos_country,pos_city
3c6487,Germany,2026-03-06 10:49:54+00:00,8.6537,50.1634,176.12,2026-03-06 10:49:55+00:00,2026-03-06,DE,Frankfurt am Main
73805c,Israel,2026-03-06 10:49:54+00:00,25.2885,38.8664,198.13,2026-03-06 10:49:55+00:00,2026-03-06,GR,Psará
ac2d32,United States,2026-03-06 10:49:54+00:00,-74.9593,40.2113,149.58,2026-03-06 10:49:55+00:00,2026-03-06,US,Village Shires
4068cb,United Kingdom,2026-03-06 10:49:54+00:00,16.5787,48.1187,69.53,2026-03-06 10:49:55+00:00,2026-03-06,AT,Fischamend-Markt
7820bc,China,2026-03-06 10:49:54+00:00,113.848,22.5285,90.66,2026-03-06 10:49:55+00:00,2026-03-06,CN,Pingzhou
3c648d,Germany,2026-03-06 10:49:54+00:00,24.9481,60.3295,8.23,2026-03-06 10:49:55+00:00,2026-03-06,FI,Veromies
a3661f,United States,2026-03-06 10:49:54+00:00,-73.779,40.6514,10.8,2026-03-06 10:49:55+00:00,2026-03-06,US,Springfield Gardens
3c648c,Germany,2026-03-06 10:49:55+00:00,7.3641,48.0669,233.8,2026-03-06 10:49:55+00:00,2026-03-06,FR,Colmar
3c648b,Germany,2026-03-06 10:49:42+00:00,-0.4853,39.4907,64.88,2026-03-06 10:49:55+00:00,2026-03-06,ES,Manises
7820d1,China,2026-03-06 10:49:49+00:00,92.7432,22.3833,239.58,2026-03-06 10:49:55+00:00,2026-03-06,IN,Saiha
738075,Israel,2026-03-06 10:47:38+00:00,31.0439,32.2539,236.14,2026-03-06 10:49:55+00:00,2026-03-06,EG,Al Burj
400846,United Kingdom,2026-03-06 10:49:53+00:00,3.3763,57.0887,226.39,2026-03-06 10:49:55+00:00,2026-03-06,NO,Utsira
45207d,Bulgaria,2026-03-06 10:49:54+00:00,20.4128,44.4049,61.92,2026-03-06 10:49:55+00:00,2026-03-06,RS,Lazarevac
7583f8,Philippines,2026-03-06 10:49:54+00:00,121.2781,14.5307,216.13,2026-03-06 10:49:55+00:00,2026-03-06,PH,Baras
7820d7,China,2026-03-06 10:49:55+00:00,10.1384,52.4956,244.12,2026-03-06 10:49:55+00:00,2026-03-06,DE,Wathlingen
3c6495,Germany,2026-03-06 10:49:54+00:00,24.7975,37.3591,242.1,2026-03-06 10:49:55+00:00,2026-03-06,GR,Vári
3c6498,Germany,2026-03-06 10:49:54+00:00,8.8712,48.7011,243.05,2026-03-06 10:49:55+00:00,2026-03-06,DE,Aidlingen
3c6427,Germany,2026-03-06 10:49:53+00:00,-13.8825,31.8575,214.68,2026-03-06 10:49:55+00:00,2026-03-06,PT,Vila Baleira
4b1617,Switzerland,2026-03-06 10:49:55+00:00,8.56,47.4617,7.72,2026-03-06 10:49:55+00:00,2026-03-06,CH,Kloten / Freienberg (Chanzler-Chlini Chaseren)
4b1619,Switzerland,2026-03-06 10:49:54+00:00,8.23,47.6295,104.69,2026-03-06 10:49:55+00:00,2026-03-06,DE,Waldshut-Tiengen
3c6424,Germany,2026-03-06 10:49:54+00:00,11.8957,50.2925,213.17,2026-03-06 10:49:55+00:00,2026-03-06,DE,Hof
3c6429,Germany,2026-03-06 10:49:53+00:00,2.0932,48.006,209.7,2026-03-06 10:49:55+00:00,2026-03-06,FR,Loury
398037,France,2026-03-06 10:49:54+00:00,0.7981,49.2408,65.4,2026-03-06 10:49:55+00:00,2026-03-06,FR,Brionne
7820cd,China,2026-03-06 10:49:54+00:00,113.8621,23.5199,192.44,2026-03-06 10:49:55+00:00,2026-03-06,CN,Licheng
c080dc,Canada,2026-03-06 10:49:54+00:00,-79.7339,43.626,74.97,2026-03-06 10:49:55+00:00,2026-03-06,CA,Brampton
c080dd,Canada,2026-03-06 10:49:54+00:00,-145.0388,59.7729,196.04,2026-03-06 10:49:55+00:00,2026-03-06,US,Cordova
adb723,United States,2026-03-06 10:45:56+00:00,-80.1711,26.077,70.48,2026-03-06 10:49:55+00:00,2026-03-06,US,Dania Beach
440057,Austria,2026-03-06 10:49:54+00:00,0.962,44.5439,218.93,2026-03-06 10:49:55+00:00,2026-03-06,FR,Fumel
8733bc,Japan,2026-03-06 10:49:34+00:00,131.8929,34.3947,178.5,2026-03-06 10:49:55+00:00,2026-03-06,JP,Okugano
a1139f,United States,2026-03-06 10:49:54+00:00,-102.5048,37.6037,219.79,2026-03-06 10:49:55+00:00,2026-03-06,US,Springfield
3c4a05,Germany,2026-03-06 10:49:55+00:00,8.484,49.3444,219.18,2026-03-06 10:49:55+00:00,2026-03-06,DE,Altlußheim
e48b18,Brazil,2026-03-06 10:49:53+00:00,-40.3588,-19.2192,87.91,2026-03-06 10:49:55+00:00,2026-03-06,BR,Rio Bananal
3c4a04,Germany,2026-03-06 10:49:54+00:00,0.0557,53.4732,238.32,2026-03-06 10:49:55+00:00,2026-03-06,GB,Tetney
440062,Austria,2026-03-06 10:49:54+00:00,7.0556,43.9677,222.82,2026-03-06 10:49:55+00:00,2026-03-06,FR,Gilette
3c4a03,Germany,2026-03-06 10:49:40+00:00,8.5684,50.0426,8.75,2026-03-06 10:49:55+00:00,2026-03-06,DE,Kelsterbach
151ddb,Russian Federation,2026-03-06 10:49:33+00:00,42.1045,45.111,1.29,2026-03-06 10:49:55+00:00,2026-03-06,RU,Mikhaylovsk
a06815,United States,2026-03-06 10:49:54+00:00,-94.2017,39.5786,140.51,2026-03-06 10:49:55+00:00,2026-03-06,US,Lathrop
a6b48f,United States,2026-03-06 10:49:54+00:00,-80.9708,35.2615,69.17,2026-03-06 10:49:55+00:00,2026-03-06,US,Mount Holly
3c6422,Germany,2026-03-06 10:49:54+00:00,-8.3472,40.3351,239.29,2026-03-06 10:49:55+00:00,2026-03-06,PT,Luso
44004f,Austria,2026-03-06 10:49:54+00:00,16.5712,48.1108,9.77,2026-03-06 10:49:55+00:00,2026-03-06,AT,Fischamend-Markt
3d840b,Germany,2026-03-06 10:49:54+00:00,6.4495,49.1992,133.3,2026-03-06 10:49:55+00:00,2026-03-06,FR,Boulay-Moselle
452037,Bulgaria,2026-03-06 10:49:54+00:00,18.726,43.1629,219.67,2026-03-06 10:49:55+00:00,2026-03-06,ME,Plužine
3c6421,Germany,2026-03-06 10:49:54+00:00,18.6559,42.6824,241.43,2026-03-06 10:49:55+00:00,2026-03-06,ME,Risan
7c6d9f,Australia,2026-03-06 10:47:39+00:00,151.1767,-33.9323,0.0,2026-03-06 10:49:55+00:00,2026-03-06,AU,Saint Peters
abaaa8,United States,2026-03-06 10:49:54+00:00,-72.8457,41.6895,212.4,2026-03-06 10:49:55+00:00,2026-03-06,US,Plainville
a04e00,United States,2026-03-06 10:49:49+00:00,-71.0231,42.3652,0.0,2026-03-06 10:49:55+00:00,2026-03-06,US,Jeffries Point
3453cc,Spain,2026-03-06 10:49:54+00:00,4.9374,43.1073,240.34,2026-03-06 10:49:55+00:00,2026-03-06,FR,Sausset-les-Pins
7c6d9c,Australia,2026-03-06 10:49:41+00:00,121.8719,-32.7159,203.2,2026-03-06 10:49:55+00:00,2026-03-06,AU,Castletown
440c8d,Austria,2026-03-06 10:49:54+00:00,16.5032,48.2965,77.02,2026-03-06 10:49:55+00:00,2026-03-06,AT,Aderklaa
440052,Austria,2026-03-06 10:49:54+00:00,14.9006,50.0022,229.78,2026-03-06 10:49:55+00:00,2026-03-06,CZ,Kostelec nad Černými Lesy
44003f,Austria,2026-03-06 10:49:54+00:00,6.6256,50.5418,217.02,2026-03-06 10:49:55+00:00,2026-03-06,DE,Nettersheim
452023,Bulgaria,2026-03-06 10:49:51+00:00,8.5737,47.4539,0.06,2026-03-06 10:49:55+00:00,2026-03-06,CH,Kloten / Holberg
a6b47c,United States,2026-03-06 10:49:54+00:00,127.2093,37.4597,222.57,2026-03-06 10:49:55+00:00,2026-03-06,KR,Gwangju
44006e,Austria,2026-03-06 10:49:54+00:00,4.7589,52.2995,5.92,2026-03-06 10:49:55+00:00,2026-03-06,NL,Aalsmeer
3c6448,Germany,2026-03-06 10:47:52+00:00,5.2249,60.2894,2.31,2026-03-06 10:49:55+00:00,2026-03-06,NO,Ytrebygda
44006c,Austria,2026-03-06 10:49:23+00:00,16.5698,48.1182,0.0,2026-03-06 10:49:55+00:00,2026-03-06,AT,Fischamend-Markt
3c6447,Germany,2026-03-06 10:49:55+00:00,7.3291,56.607,225.73,2026-03-06 10:49:55+00:00,2026-03-06,DK,Harboøre
ac210e,United States,2026-03-06 10:49:54+00:00,-83.1898,27.5617,221.4,2026-03-06 10:49:55+00:00,2026-03-06,US,Redington Shores
4b0f50,Switzerland,2026-03-06 10:49:54+00:00,-0.4604,50.7627,96.94,2026-03-06 10:49:55+00:00,2026-03-06,GB,Goring-by-Sea
e48b00,Brazil,2026-03-06 10:49:54+00:00,-46.2734,-23.6895,181.52,2026-03-06 10:49:55+00:00,2026-03-06,BR,Rio Grande da Serra
4b2967,Switzerland,2026-03-06 10:49:54+00:00,8.4159,43.3567,72.91,2026-03-06 10:49:55+00:00,2026-03-06,IT,Cervo
7583a8,Philippines,2026-03-06 10:49:54+00:00,121.6434,14.9928,170.08,2026-03-06 10:49:55+00:00,2026-03-06,PH,Panukulan
4b161f,Switzerland,2026-03-06 10:49:54+00:00,16.1379,59.7414,245.68,2026-03-06 10:49:55+00:00,2026-03-06,SE,Ramnäs
440087,Austria,2026-03-06 10:49:54+00:00,6.218,50.8161,50.42,2026-03-06 10:49:55+00:00,2026-03-06,DE,Stolberg
440085,Austria,2026-03-06 10:49:54+00:00,16.9153,47.9225,67.06,2026-03-06 10:49:55+00:00,2026-03-06,AT,Gols
3453c3,Spain,2026-03-06 10:49:54+00:00,2.5604,46.5064,210.15,2026-03-06 10:49:55+00:00,2026-03-06,FR,Vallon-en-Sully
440083,Austria,2026-03-06 10:49:54+00:00,2.5903,49.1854,125.85,2026-03-06 10:49:55+00:00,2026-03-06,FR,Senlis
ad675f,United States,2026-03-06 10:49:54+00:00,-77.4552,38.9353,3.86,2026-03-06 10:49:55+00:00,2026-03-06,US,Floris
440080,Austria,2026-03-06 10:49:54+00:00,-1.9847,42.4899,222.47,2026-03-06 10:49:55+00:00,2026-03-06,ES,Lerín
a74923,United States,2026-03-06 10:49:54+00:00,-82.5318,27.9761,0.06,2026-03-06 10:49:55+00:00,2026-03-06,US,Egypt Lake-Leto
7820fc,China,2026-03-06 10:49:54+00:00,101.2249,14.2375,163.29,2026-03-06 10:49:55+00:00,2026-03-06,TH,Nakhon Nayok
3c6445,Germany,2026-03-06 10:49:54+00:00,7.8836,50.2377,149.88,2026-03-06 10:49:55+00:00,2026-03-06,DE,Holzhausen an der Haide
484fde,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,23.6813,37.7686,140.78,2026-03-06 10:49:55+00:00,2026-03-06,GR,Vouliagméni
3d975d,Germany,2026-03-06 10:49:53+00:00,10.7711,48.5907,35.72,2026-03-06 10:49:55+00:00,2026-03-06,DE,Ehingen
3c6443,Germany,2026-03-06 10:49:54+00:00,8.293,49.9881,109.89,2026-03-06 10:49:55+00:00,2026-03-06,DE,Mainz
80189e,India,2026-03-06 10:49:54+00:00,72.8123,18.7109,228.85,2026-03-06 10:49:55+00:00,2026-03-06,IN,Alībāg
7583ae,Philippines,2026-03-06 10:49:54+00:00,121.9835,12.7298,242.01,2026-03-06 10:49:55+00:00,2026-03-06,PH,Corcuera
ad6755,United States,2026-03-06 10:49:54+00:00,-133.6112,56.0175,289.72,2026-03-06 10:49:55+00:00,2026-03-06,US,Craig
151df3,Russian Federation,2026-03-06 10:49:54+00:00,20.5281,55.049,141.56,2026-03-06 10:49:55+00:00,2026-03-06,RU,Zelenogradsk
a34c58,United States,2026-03-06 10:49:54+00:00,-108.752,39.6233,228.21,2026-03-06 10:49:55+00:00,2026-03-06,US,Loma
3c644e,Germany,2026-03-06 10:49:54+00:00,16.8265,47.6001,226.09,2026-03-06 10:49:55+00:00,2026-03-06,HU,Fertőd
3c644d,Germany,2026-03-06 10:49:54+00:00,10.899,48.7166,187.88,2026-03-06 10:49:55+00:00,2026-03-06,DE,Genderkingen
7c6d7f,Australia,2026-03-06 10:49:54+00:00,147.2088,-36.0984,254.75,2026-03-06 10:49:55+00:00,2026-03-06,AU,Tallangatta
3c644b,Germany,2026-03-06 10:49:54+00:00,12.9788,48.2114,205.9,2026-03-06 10:49:55+00:00,2026-03-06,DE,Kirchdorf am Inn
7c6d96,Australia,2026-03-06 10:49:18+00:00,134.6452,-36.3721,213.5,2026-03-06 10:49:55+00:00,2026-03-06,AU,Port Lincoln
0d0e29,Mexico,2026-03-06 10:49:54+00:00,-82.8181,40.886,251.46,2026-03-06 10:49:55+00:00,2026-03-06,US,Crestline
800584,India,2026-03-06 10:48:07+00:00,2.0016,58.8024,244.56,2026-03-06 10:49:55+00:00,2026-03-06,NO,Utsira
151dea,Russian Federation,2026-03-06 10:47:56+00:00,37.4089,55.9815,27.84,2026-03-06 10:49:55+00:00,2026-03-06,RU,Lobnya
8a04ce,Indonesia,2026-03-06 10:44:51+00:00,103.7462,0.5794,234.9,2026-03-06 10:49:55+00:00,2026-03-06,ID,Moro
a0ec98,United States,2026-03-06 10:49:54+00:00,26.3262,58.0529,194.41,2026-03-06 10:49:55+00:00,2026-03-06,EE,Otepää
70209e,Bangladesh,2026-03-06 10:49:54+00:00,38.9524,39.938,273.81,2026-03-06 10:49:55+00:00,2026-03-06,TR,Çatalçam
39dc43,France,2026-03-06 10:46:27+00:00,24.2848,41.1399,33.64,2026-03-06 10:49:55+00:00,2026-03-06,GR,Kýria
44005e,Austria,2026-03-06 10:49:54+00:00,14.8918,46.7323,48.82,2026-03-06 10:49:55+00:00,2026-03-06,AT,Sankt Paul im Lavanttal
7c6d97,Australia,2026-03-06 10:49:54+00:00,152.1042,-29.6523,222.97,2026-03-06 10:49:55+00:00,2026-03-06,AU,Glen Innes
e49e2e,Brazil,2026-03-06 10:49:54+00:00,-47.5155,-24.2242,131.28,2026-03-06 10:49:55+00:00,2026-03-06,BR,Miracatu
e0b04e,Argentina,2026-03-06 10:49:54+00:00,-79.797,25.4353,172.71,2026-03-06 10:49:55+00:00,2026-03-06,US,Key Biscayne
a84343,United States,2026-03-06 10:49:54+00:00,-145.1331,60.3595,284.82,2026-03-06 10:49:55+00:00,2026-03-06,US,Cordova
a11eb4,United States,2026-03-06 10:49:54+00:00,-103.5073,41.6207,220.23,2026-03-06 10:49:55+00:00,2026-03-06,US,Bayard
440018,Austria,2026-03-06 10:49:54+00:00,4.2184,42.7693,213.63,2026-03-06 10:49:55+00:00,2026-03-06,FR,Saintes-Maries-de-la-Mer
440015,Austria,2026-03-06 10:49:55+00:00,16.4,47.2672,31.53,2026-03-06 10:49:55+00:00,2026-03-06,AT,Markt Neuhodis
a0b820,United States,2026-03-06 10:49:54+00:00,-90.7639,39.6682,251.16,2026-03-06 10:49:55+00:00,2026-03-06,US,Griggsville
3c0f22,Germany,2026-03-06 10:49:54+00:00,-7.0614,49.919,235.82,2026-03-06 10:49:55+00:00,2026-03-06,GB,Hugh Town
c02029,Canada,2026-03-06 10:49:55+00:00,-99.2865,50.1458,194.28,2026-03-06 10:49:55+00:00,2026-03-06,CA,Neepawa
3d3606,Germany,2026-03-06 10:49:46+00:00,9.5217,47.6725,0.32,2026-03-06 10:49:55+00:00,2026-03-06,DE,Friedrichshafen
758533,Philippines,2026-03-06 10:49:53+00:00,122.4803,13.6883,245.85,2026-03-06 10:49:55+00:00,2026-03-06,PH,Abuyon
758532,Philippines,2026-03-06 10:49:54+00:00,120.1812,12.7636,236.11,2026-03-06 10:49:55+00:00,2026-03-06,PH,Sablayan
440005,Austria,2026-03-06 10:46:28+00:00,2.3065,48.7163,75.26,2026-03-06 10:49:55+00:00,2026-03-06,FR,Chilly-Mazarin
874846,Japan,2026-03-06 10:49:54+00:00,136.1484,35.2481,179.29,2026-03-06 10:49:55+00:00,2026-03-06,JP,Toyosato
a0fea6,United States,2026-03-06 10:49:54+00:00,-70.7643,42.4272,141.91,2026-03-06 10:49:55+00:00,2026-03-06,US,Marblehead
a0fea3,United States,2026-03-06 10:49:54+00:00,-102.9858,37.9542,209.62,2026-03-06 10:49:55+00:00,2026-03-06,US,Las Animas
a9bf4b,United States,2026-03-06 10:45:02+00:00,-71.0234,42.3626,0.9,2026-03-06 10:49:55+00:00,2026-03-06,US,Jeffries Point
758528,Philippines,2026-03-06 10:49:54+00:00,120.692,14.1688,119.21,2026-03-06 10:49:55+00:00,2026-03-06,PH,Bulihan
4486f4,Belgium,2026-03-06 10:49:54+00:00,4.3145,50.9864,51.26,2026-03-06 10:49:55+00:00,2026-03-06,BE,Londerzeel
758502,Philippines,2026-03-06 10:49:54+00:00,120.7518,14.36,94.5,2026-03-06 10:49:55+00:00,2026-03-06,PH,Naic
440037,Austria,2026-03-06 10:49:54+00:00,0.8863,43.8934,226.48,2026-03-06 10:49:55+00:00,2026-03-06,FR,Lavit
440c6f,Austria,2026-03-06 10:49:54+00:00,10.5016,47.9984,231.0,2026-03-06 10:49:55+00:00,2026-03-06,DE,Dirlewang
846b6c,Japan,2026-03-06 10:49:54+00:00,140.4721,37.1641,199.71,2026-03-06 10:49:55+00:00,2026-03-06,JP,Ishikawa
abab67,United States,2026-03-06 10:49:54+00:00,-85.0728,34.0555,168.88,2026-03-06 10:49:55+00:00,2026-03-06,US,Aragon
c02032,Canada,2026-03-06 10:47:37+00:00,-114.0294,51.1203,0.0,2026-03-06 10:49:55+00:00,2026-03-06,CA,Beddington Heights
758511,Philippines,2026-03-06 10:49:53+00:00,121.8961,13.0883,134.67,2026-03-06 10:49:55+00:00,2026-03-06,PH,Yook
440031,Austria,2026-03-06 10:49:53+00:00,0.3698,40.022,238.63,2026-03-06 10:49:55+00:00,2026-03-06,ES,Oropesa del Mar
3d2f1d,Germany,2026-03-06 10:49:54+00:00,6.7143,50.9437,48.92,2026-03-06 10:49:55+00:00,2026-03-06,DE,Bergheim
3d3616,Germany,2026-03-06 10:49:54+00:00,12.0478,48.8568,38.91,2026-03-06 10:49:55+00:00,2026-03-06,DE,Langquaid
c02039,Canada,2026-03-06 10:49:55+00:00,-108.1445,52.4199,216.0,2026-03-06 10:49:55+00:00,2026-03-06,CA,North Battleford
44001e,Austria,2026-03-06 10:49:43+00:00,16.5732,48.1186,10.29,2026-03-06 10:49:55+00:00,2026-03-06,AT,Fischamend-Markt
8960f4,United Arab Emirates,2026-03-06 10:49:55+00:00,126.8358,34.855,257.15,2026-03-06 10:49:55+00:00,2026-03-06,KR,Yuchi
4b1698,Switzerland,2026-03-06 10:49:55+00:00,-9.1519,38.8913,164.62,2026-03-06 10:49:55+00:00,2026-03-06,PT,Fanhões
7c6d2b,Australia,2026-03-06 10:49:55+00:00,147.6929,-35.8047,255.68,2026-03-06 10:49:55+00:00,2026-03-06,AU,Tumbarumba
8960f1,United Arab Emirates,2026-03-06 10:49:54+00:00,13.9618,35.5376,281.75,2026-03-06 10:49:55+00:00,2026-03-06,MT,Dingli
8960ef,United Arab Emirates,2026-03-06 10:49:53+00:00,33.1043,28.9321,212.67,2026-03-06 10:49:55+00:00,2026-03-06,EG,Ras Gharib
a15b2f,United States,2026-03-06 10:49:54+00:00,-89.2095,38.7617,235.87,2026-03-06 10:49:55+00:00,2026-03-06,US,Sandoval
48449a,Kingdom of the Netherlands,2026-03-06 10:49:52+00:00,19.6946,41.1532,253.45,2026-03-06 10:49:55+00:00,2026-03-06,AL,Peza e Madhe
49514c,Portugal,2026-03-06 10:49:54+00:00,2.5388,53.6455,247.55,2026-03-06 10:49:55+00:00,2026-03-06,GB,Hemsby
49514d,Portugal,2026-03-06 10:49:54+00:00,-2.2208,45.9673,225.85,2026-03-06 10:49:55+00:00,2026-03-06,FR,Les Sables-d'Olonne
49514e,Portugal,2026-03-06 10:46:50+00:00,-12.4696,34.2427,222.48,2026-03-06 10:49:55+00:00,2026-03-06,MA,El Akarta
3d21ef,Germany,2026-03-06 10:49:54+00:00,7.154,52.4404,34.53,2026-03-06 10:49:55+00:00,2026-03-06,DE,Wietmarschen
47c1f7,Norway,2026-03-06 10:49:55+00:00,3.5186,57.0539,247.02,2026-03-06 10:49:55+00:00,2026-03-06,NO,Utsira
49514a,Portugal,2026-03-06 10:49:54+00:00,7.4519,44.9841,176.34,2026-03-06 10:49:55+00:00,2026-03-06,IT,Piossasco
49514b,Portugal,2026-03-06 10:49:54+00:00,2.1158,48.5035,226.78,2026-03-06 10:49:55+00:00,2026-03-06,FR,Saint-Chéron
e490ef,Brazil,2026-03-06 10:45:35+00:00,-46.657,-23.6274,2.83,2026-03-06 10:49:55+00:00,2026-03-06,BR,Campo Belo
7c6d38,Australia,2026-03-06 10:49:54+00:00,153.1541,-27.34,81.23,2026-03-06 10:49:55+00:00,2026-03-06,AU,Shorncliffe
8004a7,India,2026-03-06 10:49:54+00:00,72.9175,18.3321,215.28,2026-03-06 10:49:55+00:00,2026-03-06,IN,Murud
7c6d36,Australia,2026-03-06 10:47:58+00:00,144.8454,-37.6713,0.0,2026-03-06 10:49:55+00:00,2026-03-06,AU,Attwood
7c6d33,Australia,2026-03-06 10:49:55+00:00,147.2012,-33.9289,216.18,2026-03-06 10:49:55+00:00,2026-03-06,AU,West Wyalong
8960fa,United Arab Emirates,2026-03-06 10:49:54+00:00,55.472,25.1931,76.4,2026-03-06 10:49:55+00:00,2026-03-06,AE,Al Mizhar Second
7c6d31,Australia,2026-03-06 10:49:54+00:00,143.5917,-37.8338,215.6,2026-03-06 10:49:55+00:00,2026-03-06,AU,Smythesdale
495150,Portugal,2026-03-06 10:49:53+00:00,12.8048,55.7198,89.83,2026-03-06 10:49:55+00:00,2026-03-06,SE,Landskrona
495153,Portugal,2026-03-06 10:49:54+00:00,-6.2982,39.8927,221.84,2026-03-06 10:49:55+00:00,2026-03-06,ES,Ríolobos
8017a0,India,2026-03-06 10:49:53+00:00,71.4361,19.3539,234.84,2026-03-06 10:49:55+00:00,2026-03-06,IN,Shirgaon
440c2e,Austria,2026-03-06 10:49:54+00:00,16.2231,47.6168,81.63,2026-03-06 10:49:55+00:00,2026-03-06,AT,Lichtenegg
a5d007,United States,2026-03-06 10:49:54+00:00,-121.6756,44.7453,285.18,2026-03-06 10:49:55+00:00,2026-03-06,US,Warm Springs
7c6d27,Australia,2026-03-06 10:49:54+00:00,152.3777,-29.1976,229.2,2026-03-06 10:49:55+00:00,2026-03-06,AU,Tenterfield
495145,Portugal,2026-03-06 10:49:54+00:00,12.1523,42.1054,103.15,2026-03-06 10:49:55+00:00,2026-03-06,IT,Bracciano
50021d,San Marino,2026-03-06 10:49:54+00:00,5.9208,50.1558,230.44,2026-03-06 10:49:55+00:00,2026-03-06,BE,Limerlé
7c6d24,Australia,2026-03-06 10:49:54+00:00,149.835,-31.8331,214.52,2026-03-06 10:49:55+00:00,2026-03-06,AU,Coolah
495146,Portugal,2026-03-06 10:47:23+00:00,-24.8631,37.5008,200.3,2026-03-06 10:49:55+00:00,2026-03-06,PT,Senhora do Rosário
a0b848,United States,2026-03-06 10:49:54+00:00,-99.1588,42.2652,277.5,2026-03-06 10:49:55+00:00,2026-03-06,US,Atkinson
4b169a,Switzerland,2026-03-06 10:49:54+00:00,10.3265,60.1281,165.69,2026-03-06 10:49:55+00:00,2026-03-06,NO,Vik
0d0cfd,Mexico,2026-03-06 10:49:54+00:00,-99.6512,19.049,244.5,2026-03-06 10:49:55+00:00,2026-03-06,MX,San Pedro Tlanixco
8960e7,United Arab Emirates,2026-03-06 10:49:54+00:00,9.9754,49.3812,255.19,2026-03-06 10:49:55+00:00,2026-03-06,DE,Schrozberg
440c38,Austria,2026-03-06 10:49:54+00:00,8.2001,51.8507,246.45,2026-03-06 10:49:55+00:00,2026-03-06,DE,Oelde
a0a522,United States,2026-03-06 10:49:53+00:00,139.7705,35.5566,5.92,2026-03-06 10:49:55+00:00,2026-03-06,JP,Haneda
ab271f,United States,2026-03-06 10:49:54+00:00,-7.9136,51.0345,249.17,2026-03-06 10:49:55+00:00,2026-03-06,IE,Cloyne
ab0d15,United States,2026-03-06 10:49:51+00:00,-56.9034,-31.1099,250.23,2026-03-06 10:49:55+00:00,2026-03-06,UY,Pueblo Sequeira
8016e0,India,2026-03-06 10:49:53+00:00,77.8397,28.51,131.59,2026-03-06 10:49:55+00:00,2026-03-06,IN,Gulāothi
4246b3,United Kingdom,2026-03-06 10:49:54+00:00,-84.0999,45.0712,221.63,2026-03-06 10:49:55+00:00,2026-03-06,US,Atlanta
a2cb33,United States,2026-03-06 10:49:12+00:00,-14.2215,52.9564,228.56,2026-03-06 10:49:55+00:00,2026-03-06,IE,Dingle
5001d4,San Marino,2026-03-06 10:49:54+00:00,3.977,41.1311,250.21,2026-03-06 10:49:55+00:00,2026-03-06,ES,Palamós
4b027e,Switzerland,2026-03-06 10:49:54+00:00,6.5459,46.0401,177.7,2026-03-06 10:49:55+00:00,2026-03-06,FR,Scionzier
4b027d,Switzerland,2026-03-06 10:49:54+00:00,-1.9682,37.271,243.0,2026-03-06 10:49:55+00:00,2026-03-06,ES,Antas
4b027c,Switzerland,2026-03-06 10:49:54+00:00,4.3327,41.8415,222.23,2026-03-06 10:49:55+00:00,2026-03-06,ES,Begur
505d83,Slovakia,2026-03-06 10:46:04+00:00,16.925,48.1078,32.25,2026-03-06 10:49:55+00:00,2026-03-06,AT,Hundsheim
8016da,India,2026-03-06 10:49:55+00:00,85.5109,22.2637,228.02,2026-03-06 10:49:55+00:00,2026-03-06,IN,Noāmundi
300a02,Italy,2026-03-06 10:49:54+00:00,11.2347,46.0487,28.92,2026-03-06 10:49:55+00:00,2026-03-06,IT,Pergine Valsugana
a53207,United States,2026-03-06 10:49:54+00:00,-108.0871,38.6237,224.8,2026-03-06 10:49:55+00:00,2026-03-06,US,Olathe
a03b91,United States,2026-03-06 10:49:54+00:00,-80.7846,26.9008,244.25,2026-03-06 10:49:55+00:00,2026-03-06,US,Pahokee
8016df,India,2026-03-06 10:49:54+00:00,90.4599,23.2257,201.83,2026-03-06 10:49:55+00:00,2026-03-06,BD,Pālang
70472b,Myanmar,2026-03-06 10:49:52+00:00,96.1307,16.8969,0.51,2026-03-06 10:49:55+00:00,2026-03-06,MM,Yangon
4b0281,Switzerland,2026-03-06 10:49:55+00:00,-8.0905,39.6248,215.35,2026-03-06 10:49:55+00:00,2026-03-06,PT,Vila de Rei
8003c4,India,2026-03-06 10:48:15+00:00,77.1081,28.5415,65.13,2026-03-06 10:49:55+00:00,2026-03-06,IN,Malakpur Kohi Rangpur
c03f02,Canada,2026-03-06 10:49:55+00:00,-83.7277,43.6109,256.64,2026-03-06 10:49:55+00:00,2026-03-06,US,Essexville
7c7efd,Australia,2026-03-06 10:49:54+00:00,115.2877,-34.0928,74.59,2026-03-06 10:49:55+00:00,2026-03-06,AU,Margaret River
a35eeb,United States,2026-03-06 10:49:54+00:00,-88.0678,41.9653,107.01,2026-03-06 10:49:55+00:00,2026-03-06,US,Bloomingdale
3d2350,Germany,2026-03-06 10:49:54+00:00,6.8446,52.5485,99.29,2026-03-06 10:49:55+00:00,2026-03-06,DE,Wilsum
ac3ea3,United States,2026-03-06 10:49:53+00:00,-83.8125,36.6855,214.75,2026-03-06 10:49:55+00:00,2026-03-06,US,Middlesboro
a890fe,United States,2026-03-06 10:49:54+00:00,-80.0631,26.1043,136.61,2026-03-06 10:49:55+00:00,2026-03-06,US,Sunrise
0d0cb3,Mexico,2026-03-06 10:49:54+00:00,-100.2827,25.7728,69.8,2026-03-06 10:49:55+00:00,2026-03-06,MX,San Nicolás de los Garza
4b0274,Switzerland,2026-03-06 10:49:54+00:00,6.1716,46.2823,90.6,2026-03-06 10:49:55+00:00,2026-03-06,CH,Versoix
